facility_id,facility_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,birthing_friendly,overall_star_rating,mort_measures_better,mort_measures_same,mort_measures_worse,safety_measures_better,safety_measures_same,safety_measures_worse,readm_measures_better,readm_measures_same,readm_measures_worse,pt_exp_measures_count,timely_care_measures_count,transformed_at,measurement_year,rating_category,performance_tier,region,rank_by_rating
390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,CHESTER,(610) 431-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,2,5,0,2,6,0,2,9,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,420
280009,CHI HEALTH GOOD SAMARITAN,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,NE,68848,BUFFALO,(308) 865-7900,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,0,7,0,1,6,0,1,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,421
280023,CHI HEALTH ST. FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,HALL,(308) 384-4600,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,0,6,0,1,4,0,0,7,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,422
450072,CHI ST LUKE'S HEALTH BRAZOSPORT,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,BRAZORIA,(979) 297-4411,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,0,5,0,0,3,0,0,7,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,423
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,1717 HWY 59 BYPASS,LIVINGSTON,TX,77351,POLK,(936) 327-4381,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,3,0,0,2,0,0,6,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,424
310017,CHILTON MEDICAL CENTER,97 WEST PARKWAY,POMPTON PLAINS,NJ,07444,MORRIS,(973) 831-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,1,5,0,1,6,0,2,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,425
260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,ST. LOUIS,(314) 653-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,0,7,0,1,5,1,0,7,2,8,9,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,426
080001,CHRISTIANA HOSPITAL,4755 OGLETOWN-STANTON ROAD,NEWARK,DE,19718,NEW CASTLE,(302) 733-3609,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,2,5,0,2,6,0,2,9,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,427
191312,CHRISTUS COUSHATTA HEALTH CARE CENTER,1635 MARVEL STREET,COUSHATTA,LA,71019,RED RIVER,(318) 932-2000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,0,3,0,,,,0,4,0,,4,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,428
450102,CHRISTUS MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,75701,SMITH,(903) 593-8441,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,2,3,5,0,3,7,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,429
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,HOPKINS,(903) 885-7671,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,4,1,1,2,0,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,430
190027,CHRISTUS OCHSNER ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY DRIVE,LAKE CHARLES,LA,70601,CALCASIEU,(337) 436-2511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,0,7,0,1,5,0,2,6,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,431
450272,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,HAYS,(512) 753-3511,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,0,5,0,0,3,0,0,5,1,8,8,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,432
190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,1453 E BERT KOUNS INDUSTRIAL DRIVE,SHREVEPORT,LA,71105,CADDO,(318) 681-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,2,5,0,0,11,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,433
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75503,BOWIE,(903) 614-1000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,0,6,1,3,5,0,0,11,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,434
260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,POLK,(417) 326-6000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,0,4,0,0,5,0,1,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,435
490112,CJW MEDICAL CENTER,7101 JAHNKE ROAD,RICHMOND,VA,23225,RICHMOND CITY,(804) 483-0000,Acute Care Hospitals,Proprietary,Yes,,4,2,5,0,3,5,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,436
161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,PAGE,(712) 542-2176,Critical Access Hospitals,Government - Local,Yes,,4,0,3,0,,,,1,5,0,,7,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,437
180092,CLARK REGIONAL MEDICAL CENTER,175 HOSPITAL DRIVE,WINCHESTER,KY,40391,CLARK,(859) 737-8559,Acute Care Hospitals,Proprietary,Yes,Y,4,0,5,0,1,3,0,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,438
51003F,CLARKSBURG VA MEDICAL CENTER,1 MEDICAL CENTER DRIVE,CLARKSBURG,WV,26301,HARRISON,(304) 623-3461,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4,0,4,0,0,2,0,2,3,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,439
141351,CLAY COUNTY HOSPITAL,911 STACY BURK DR,FLORA,IL,62839,CLAY,(618) 662-2131,Critical Access Hospitals,Government - Local,Yes,,4,0,3,0,,,,0,6,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,440
171371,CLAY COUNTY MEDICAL CENTER,617 LIBERTY,CLAY CENTER,KS,67432,CLAY,(785) 632-2144,Critical Access Hospitals,Government - Local,Yes,,4,0,3,0,,,,0,6,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,441
100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,BROWARD,(954) 689-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,4,3,0,3,5,0,0,9,2,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,442
100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,1000 36TH ST,VERO BEACH,FL,32960,INDIAN RIVER,(772) 567-4311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,1,6,0,2,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,443
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER,(843) 784-8000,Acute Care Hospitals,Proprietary,Yes,Y,4,0,4,0,0,3,0,1,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,444
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,(573) 814-6000,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4,0,5,0,0,4,0,0,5,1,8,4,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,445
150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,(812) 379-4441,Acute Care Hospitals,Government - Local,Yes,Y,4,0,7,0,0,6,1,1,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,446
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,Acute Care Hospitals,Proprietary,Yes,,4,0,3,0,0,1,0,0,4,0,,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,447
060054,COMMUNITY HOSPITAL,2351 'G' RD,GRAND JUNCTION,CO,81505,MESA,(970) 644-3011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,3,0,0,4,0,1,6,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,448
261303,COMMUNITY HOSPITAL ASSOCIATION,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,64446,ATCHISON,(660) 686-2211,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,0,3,0,,,,0,4,0,,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,449
150169,COMMUNITY HOSPITAL NORTH,7150 CLEARVISTA DR,INDIANAPOLIS,IN,46256,MARION,(317) 621-5335,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,0,4,3,1,0,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,450
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,1515 N MADISON AVE,ANDERSON,IN,46011,MADISON,(765) 298-4242,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,0,1,5,0,1,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,451
370203,"COMMUNITY HOSPITAL, LLC",3100 SOUTHWEST 89TH STREET,OKLAHOMA CITY,OK,73159,OKLAHOMA,(405) 602-8100,Acute Care Hospitals,Physician,Yes,,4,,,,0,4,0,0,4,0,8,7,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,452
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,BRYAN,OH,43506,WILLIAMS,(419) 636-1131,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,4,0,3,0,0,2,0,1,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,453
150007,COMMUNITY HOWARD REGIONAL HEALTH INC.,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,HOWARD,(765) 776-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,1,1,5,0,1,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,454
270023,COMMUNITY MEDICAL CENTER,2827 FORT MISSOULA RD,MISSOULA,MT,59804,MISSOULA,(406) 728-4100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,6,0,0,4,1,1,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,455
281352,"COMMUNITY MEDICAL CENTER, INC","P O BOX 399, 3307 BILL SCHOCK BOULEVARD",FALLS CITY,NE,68355,RICHARDSON,(402) 245-2428,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,0,3,0,,,,0,5,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,456
171363,"COMMUNITY MEMORIAL HEALTHCARE, INC.",708 N 18TH STREET,MARYSVILLE,KS,66508,MARSHALL,(785) 562-2311,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,0,3,0,0,1,0,0,5,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,457
050394,COMMUNITY MEMORIAL HOSPITAL - VENTURA,147 NORTH BRENT STREET,VENTURA,CA,93003,VENTURA,(805) 652-5011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,1,6,0,0,11,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,458
500016,CONFLUENCE HEALTH HOSPITAL,1201 S MILLER STREET,WENATCHEE,WA,98807,CHELAN,(509) 662-1511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,2,5,0,3,6,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,459
231338,COREWELL HEALTH GERBER HOSPITAL,212 S SULLIVAN ST,FREMONT,MI,49412,NEWAYGO,(231) 924-3300,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,3,0,0,1,0,0,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,460
230110,COREWELL HEALTH LUDINGTON HOSPITAL,ONE N ATKINSON DRIVE,LUDINGTON,MI,49431,MASON,(231) 843-2591,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,4,0,0,2,0,0,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,461
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",3315 S ALAMEDA ST,CORPUS CHRISTI,TX,78411,NUECES,(361) 761-1501,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,0,7,0,4,3,0,0,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,462
260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,(417) 335-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,6,0,1,4,0,0,9,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,463
670090,CRESCENT MEDICAL CENTER LANCASTER,2600 WEST PLEASANT RUN ROAD,LANCASTER,TX,75146,DALLAS,(972) 230-8888,Acute Care Hospitals,Physician,Yes,,4,,,,0,3,0,0,3,0,,4,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,464
110104,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,CRISP,(229) 276-3100,Acute Care Hospitals,Proprietary,Yes,Y,4,0,4,0,0,3,0,0,5,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,465
440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,CUMBERLAND,(931) 484-9511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,0,1,4,0,0,7,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,466
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,(214) 742-8387,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4,3,2,0,1,2,0,0,3,2,8,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,467
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4,0,4,0,0,2,0,1,4,0,8,5,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,468
450147,DE TAR HOSPITAL NAVARRO,506 E SAN ANTONIO ST,VICTORIA,TX,77901,VICTORIA,(361) 575-7441,Acute Care Hospitals,Proprietary,Yes,,4,0,6,0,0,6,0,1,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,469
310031,DEBORAH HEART AND LUNG CENTER,200 TRENTON ROAD,BROWNS MILLS,NJ,08015,BURLINGTON,(609) 893-6611,Acute Care Hospitals,Voluntary non-profit - Private,No,,4,0,6,0,2,2,0,0,5,2,8,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,470
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,1721 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-1313,Acute Care Hospitals,Government - Local,Yes,Y,4,0,4,0,0,4,0,1,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,471
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,FRANKLIN,(614) 544-2136,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,0,6,0,0,7,0,0,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,472
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,(215) 345-2200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,3,4,0,1,9,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,473
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO STREET,DURHAM,NC,27704,DURHAM,(919) 470-4000,Acute Care Hospitals,Government - Local,Yes,Y,4,0,7,0,1,6,0,1,10,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,474
370023,"DUNCAN REGIONAL HOSPITAL, INC",1407 WHISENANT DRIVE,DUNCAN,OK,73533,STEPHENS,(580) 252-5300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,0,0,5,0,1,6,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,475
34012F,DURHAM VA MEDICAL CENTER,508 FULTON STREET,DURHAM,NC,27705,DURHAM,(919) 286-0411,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4,1,4,0,0,4,0,1,4,1,8,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,476
440072,DYERSBURG REGIONAL MEDICAL CENTER,400 EAST TICKLE STREET,DYERSBURG,TN,38024,DYER,(731) 285-2410,Acute Care Hospitals,Proprietary,Yes,Y,4,0,2,1,1,2,0,0,5,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,477
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,EAST LIVERPOOL,OH,43920,COLUMBIANA,(330) 385-7200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,1,4,0,0,3,0,1,4,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,478
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,0,6,0,1,6,0,0,7,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,479
140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,DU PAGE,(630) 527-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,1,6,0,2,6,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,480
050573,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,RIVERSIDE,(760) 340-3911,Acute Care Hospitals,Proprietary,Yes,Y,4,1,6,0,3,5,0,3,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,481
050308,EL CAMINO HEALTH,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,SANTA CLARA,(650) 940-7000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,2,5,0,2,6,0,1,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,482
150018,ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,46514,ELKHART,(574) 294-2621,Acute Care Hospitals,Government - Local,Yes,Y,4,0,7,0,1,7,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,483
171327,ELLSWORTH COUNTY MEDICAL CENTER,1604 AYLWARD AVENUE,ELLSWORTH,KS,67439,ELLSWORTH,(785) 472-3111,Critical Access Hospitals,Proprietary,Yes,,4,0,3,0,,,,1,4,0,,6,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,484
140200,ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,DU PAGE,(331) 221-1000,Acute Care Hospitals,Proprietary,Yes,Y,4,1,6,0,3,5,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,485
110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,(478) 289-1304,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4,0,3,0,0,1,0,1,4,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,486
110010,EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,DE KALB,(404) 686-8500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,3,4,0,1,6,1,0,11,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,487
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,07631,BERGEN,(201) 894-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,2,5,0,0,8,3,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,488
350070,ESSENTIA HEALTH,3000 32ND AVE SOUTH,FARGO,ND,58104,CASS,(701) 364-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,2,5,0,0,11,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,489
240019,ESSENTIA HEALTH DULUTH,502 EAST SECOND STREET,DULUTH,MN,55805,ST. LOUIS,(218) 786-2652,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,4,,,,0,4,0,0,5,0,8,4,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,490
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,402 EAST SECOND STREET,DULUTH,MN,55805,ST. LOUIS,(218) 786-3574,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,2,5,0,0,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,491
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,1027 WASHINGTON AVE,DETROIT LAKES,MN,56501,BECKER,(218) 847-0888,Acute Care Hospitals,Voluntary non-profit - Church,No,Y,4,0,3,0,1,1,0,1,7,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,492
390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,WESTMORELAND,(724) 832-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,0,5,0,1,6,0,0,9,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,493
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,WESTMORELAND,(724) 832-4000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,0,7,0,0,6,1,0,8,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,494
110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,LAURENS,(478) 274-3100,Acute Care Hospitals,Proprietary,Yes,Y,4,0,6,0,3,3,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,495
280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,MADISON,(402) 371-4880,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,0,7,0,0,3,0,1,8,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,496
220135,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,BARNSTABLE,(508) 548-5300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,1,5,0,0,5,0,0,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Northeast,497
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,DUBUQUE,(563) 582-1881,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,0,0,6,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,498
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,(910) 715-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,3,5,0,1,10,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,South,499
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,HURON,(419) 668-8101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,5,0,0,5,0,2,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,Midwest,500
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,(928) 779-3366,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,0,7,0,3,4,0,0,11,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,4 Stars (Above Average),High Performer,West,501
